lattes id;coordenador;ano inicio;ano fim;titulo;tipo
0116830050245232;Paulo Roberto Boa Sorte Silva;2022;Atual;Inteligência artificial e metaverso nas linguagens e na educação: lugares-comuns da era pós-digital (Fase 2 do projeto guarda-chuva do grupo de pesquisa TECLA);Realidade Aumentada
0116830050245232;Nam Ju Kim;2019;2021;Realidade Aumentada em STEM (Financiamento do Provost Reserach Awards - University of Miami);Realidade Aumentada
0116830050245232;Paulo Roberto Boa Sorte Silva;2018;2021;Tecnologias em sala de aula: o pós-digital em questão (projeto guarda-chuva do grupo de pesquisa TECLA/UFS);Realidade Aumentada
0409865244128616;Regina Coeli Ruschel;2011;2015;Rede Cooperativa de Pesquisa FINEP - TICHIS;Realidade Aumentada
4465619366143200;Mylene Christine Queiroz de Farias;2019;Atual;Qualidade de Experiência em Vídeos Imersivos - Bolsa PQ;Realidade Aumentada
0048790978449306;Marcelo da Silva Hounsell;2011;2012;Metodologia para Software 3D Interativo;Realidade Aumentada
9329438229733907;None;2015;2018;Utilização de Tecnologias Interativas na Educação;Realidade Aumentada
4611623889620565;Luis Fernando Soares;2016;2018;Desenvolvimento e aplicação de e-books interativos;Realidade Aumentada
2413369452452350;Liz Carmem Silva-Pereira;2022;Atual;DESENVOLVIMENTO DE UM APLICATIVO COM REALIDADE AUMENTADA PARA AUXÍLIO NO ENSINO DO CICLO DE REPRODUÇÃO DO MOSQUITO Aedes aegypti.;Realidade Aumentada
1584574231456379;Breno Maciel Souza Reis;2022;Atual;Tecnoexperiências em realidade virtual e aumentada: uma visão sob a perspectiva da comunicação publicitária;Realidade Aumentada
3195170463502606;Veronica Teichrieb;2017;Atual;SGP+ AR: Acompanhamento e Governança de Obras com Realidade Aumentada;Realidade Aumentada
3195170463502606;Veronica Teichrieb;2010;2013;Pesquisa e Desenvolvimento de Ambiente Baseado em Técnicas de Realidade Virtual e Aumentada para Simulação de Processos em Subestações de Energia;Realidade Aumentada
3195170463502606;Veronica Teichrieb;2009;2011;Realidade Aumentada Sem Marcadores com Rastreamento Baseado em Modelo;Realidade Aumentada
3195170463502606;Judith Kelner;2008;2010;TechPetro;Realidade Aumentada
2259041691301555;Marcelo da Silva Hounsell;2007;2010;Uso da tecnologia de realidade virtual para reabilitação motora (DPPG 2023/2007);Realidade Aumentada
7229833456758124;Adriane Borda Almeida da SIlva;2014;Atual;Modela Pelotas IV;Realidade Aumentada
6495915655298176;Adriana Gomes Alves;2018;2018;Desenvolvimento de livro educativo digital interativo utilizando recursos de realidade aumentada;Realidade Aumentada
3196052576107598;BIANCHI, ANDREA G. C.;2019;2020;Estudo e desenvolvimento de um arcabouço para teleoperação avançada de equipamentos de mineração: Monitoramento de Correias Transportadoras - FASE II;Realidade Aumentada
3196052576107598;Saul Emanuel Delabrida Silva;2019;Atual;XR4Good - Realidade Estendida para o bem;Realidade Aumentada
3196052576107598;Saul Emanuel Delabrida Silva;2019;Atual;Avaliação do Uso de Realidade Estendida para processos Industriais: Estudo de caso Correias Transportadoras;Realidade Aumentada
3196052576107598;Saul Emanuel Delabrida Silva;2018;Atual;REALIDADE ESTENDIDA COMO FERRAMENTA PARA ELEVAR O DESEMPENHO ACADÊMICO DE ESTUDANTES;Realidade Aumentada
6817254319412151;Polise Moreira De Marchi;2012;2017;Cidade Aumentada: expandindo e estendendo as camadas informacionais urbanas no espaço e no tempo por meio da realidade mista;Realidade Aumentada
6919473605146182;Fabio Pinto da Silva;2019;Atual;Digitalização 3D associada a Realidade Virtual e Aumentada para a Preservação do Patrimônio Cultural;Realidade Aumentada
6919473605146182;Mariana Pohlmann de Oliveira;2018;Atual;Uso de Realidade Virtual e Realidade Aumentada como facilitadores da aprendizagem de conteúdos das disciplinas de desenho técnico;Realidade Aumentada
0618509402775224;None;2021;2022;Protocolo integrado para documentação HBIM (Heritage Building Information Modeling) e desenvolvimento de um Gêmeo Digital para gestão, conservação e divulgação do edifício do Museu Republicano Convenção de Itu;Realidade Aumentada
2746290295878975;Kate Mamhy Oliveira;2020;2021;O uso de recursos visuais na educação matemática: uma proposta de material didático bilíngue (libras/português);Realidade Aumentada
8362852284802251;Tânia Rossi Garbin;2004;2005;Avaliação de Interfase de Sistema de Realidade Aumentada;Realidade Aumentada
2343273642042806;Márcia Regina de Freitas;2011;2014;Realidade Aumentada no suporte à avaliação pós-ocupação;Realidade Aumentada
7235723975017615;RUSCHEL, REGINA;2011;2013;Rede Cooperativa de Pesquisa FINEP - TICHIS;Realidade Aumentada
1572779834379796;Eliane Schlemmer;2017;2020;A CIDADE COMO ESPAÇO DE APRENDIZAGEM: Educação para a cidadania em contextos híbridos, multimodais, pervasivos e ubíquos;Realidade Aumentada
3381049256541106;Marcelo Gitirana Gomes Ferreira;2012;2016;Avaliação da interação usuário-produto nas fases iniciais do projeto com o auxilio da prototipagem rápida por impressão 3D e da realidade aumentada;Realidade Aumentada
3381049256541106;Marcelo Gitirana Gomes Ferreira;2009;2012;Avaliação da usabilidade de produtos eletroeletrônicos com o auxílio de Realidade Virtual e Realidade Aumentada;Realidade Aumentada
2125238602476950;Simone Keller Füchter;2019;2020;Energia limpas apresentadas por Realidade Aumentada;Realidade Aumentada
2125238602476950;None;2017;Atual;O uso da Realidade Aumentada como tecnologia educacional para sustentabilidade ambiental;Realidade Aumentada
2125238602476950;Simone Keller Füchter;2017;Atual;O uso da Realidade Aumentada como tecnologia educacional para promover e incentivar o aprendizado para alunos dentro e/ou fora de sala de aula;Realidade Aumentada
1744732999336375;Windson Viana de Carvalho;2016;2018;Oficinas de Animação e Jogos Locativos como Fator de Ambientação e Integração entre os Cursos de Graduação em Design, Cinema, Computação e Sistemas e Mídias Digitais da UFC;Realidade Aumentada
1744732999336375;None;2015;2017;Desenvolvimento de Jogos Sérios para o Treinamento de Habilidades de Cirurgia Minimamente Invasiva utilizando Realidade Aumentada;Realidade Aumentada
5734518155680206;Mariana Pohlmann de Oliveira;2018;2021;Uso de Realidade Virtual e Realidade Aumentada como facilitadores da aprendizagem de conteúdos das disciplinas de Desenho Técnico;Realidade Aumentada
0453892715674953;Flávio de Barros Vidal;2009;2010;Realidade Aumentada aplicada a Métodos de Controle Servovisual para Manipuladores Robóticos;Realidade Aumentada
8243001226255815;Pablo Alexandre Gobira de Souza Ricardo;2019;2021;Novas realidades: interfaces artísticas e construção de realidades;Realidade Aumentada
2544341199949477;Judith Kelner;2007;2007;TechPetro;Realidade Aumentada
9999217523842385;Eliane Pozzebon;2023;Atual;Modelos de realidade mista baseado em volumes tridimensionais  de acervo DICOM agregando conceitos patologicos para aplicações no ensino da medicina;Realidade Aumentada
9999217523842385;Josete Mazon;2020;2021;Percepção e desempenho da aprendizagem por meio da utilização da Realidade aumentada como ferramenta de ensino nas aulas de Ciências.;Realidade Aumentada
0326014908040698;Renata Lacerda Caldas;2017;2020;UNIDADE DE ENSINO POTENCIALMENTE SIGNIFICATIVA (UEPS) SOBRE CAMPO E CAMPO MAGNÉTICO NO ENSINO MÉDIO;Realidade Aumentada
0141389002346917;Rejane Caetano Augusto Cantoni;2002;2003;Ambientes Inteligentes;Realidade Aumentada
8626964624628522;Antonio Carlos Sementille;2003;2008;Estudo, Projeto e Implementação de Ambientes de Realidade Combinada;Realidade Aumentada
3405035591225053;Renato Pires dos Santos;2017;2020;Aplicações da tecnologia blockchain no aprendizado de Ciências e Matemática;Realidade Aumentada
0649930882307115;Francisco Carlos de Mattos Brito Oliveira;2019;Atual;Augmented Reality Training Arcade (ARTRADE) Ano II;Realidade Aumentada
0649930882307115;Francisco Carlos de Mattos Brito Oliveira;2017;2018;Artrade: Realidade Aumentada, Surdos e o ensino profissionalizante à distância;Realidade Aumentada
0649930882307115;Francisco Carlos de Mattos Brito Oliveira;2016;2018;TGlass - SmartGlass para ensino profissionalizante  à distância para pessoas com deficiência;Realidade Aumentada
3554024776201116;Liliane da Silva Coelho Jacon;2020;Atual;EMPREGO DA REALIDADE AUMENTADA NO ENSINO DE GEOMETRIA ESPACIAL;Realidade Aumentada
6165964080419504;Josyanne Pinto Giesta;2020;2021;Realidade Virtual e Realidade Aumentada no processo de concepção e apresentação de projetos urbanísticos: Reinvente seu bairro;Realidade Aumentada
0152834093913136;César Reis;2018;2019;Realidade aumentada no ensino de química:	desenvolvimento de objetos virtuais para aplicativo smartphone como proposta de ensino de eletroquímica;Realidade Aumentada
4903908392101557;None;2004;2005;GIGAVR -- Desenvolvimento de uma Infra-Estrutura para Aplicações de Realidade Virtual Distribuída em Tempo Real;Realidade Aumentada
4778641486908033;CÉSAR IMAI;2016;Atual;A avaliação pré-projeto e sua contribuição na compreensão do ambiente construído pelo usuário: simulações por protótipos físicos e digitais;Realidade Aumentada
7143571029793493;Stephanie Kamarry Alves de Sousa;2018;2019;REALIDADE VIRTUAL E AUMENTADA: APOIO PARA A PRÁTICA CONTEXTUALIZADA E INTERDISCIPLINAR NA EDUCAÇÃO BÁSICA, TÉCNICA E TECNOLÓGICA;Realidade Aumentada
5515322256604194;Marcio Augusto Reolon Schmidt;2017;2021;VISUALIZAÇÃO CARTOGRÁFICA TRIDIMENSIONAL EM TEMPO REAL APLICADA A NAVEGAÇÃO EM DISPOSITIVOS MÓVEIS;Realidade Aumentada
3554715201484937;None;2022;Atual;Representações cartográficas e geomorfológicas como objeto de apropriação da paisagem no Estado do Rio de Janeiro;Realidade Aumentada
5752128941340564;Edgar Roberto Kirchof;2022;Atual;Literatura Infantojuvenil Digital: Imersividade e Poéticas da Ilusão;Realidade Aumentada
5752128941340564;Edgar Roberto Kirchof;2019;2022;Novos formatos da literatura infantojuvenil digital: Dos book apps aos livros de realidade aumentada;Realidade Aumentada
7887916265742855;Glaucia Nolasco de Almeida Mello;2020;2021;DESENVOLVIMENTO OBJETOS DE APRENDIZAGEM EM REALIDADE AUMENTADA PARA DISCIPLINAS DE ESTRUTRURAS DE CONCRETO DO CURSO DE ENGENHARIA CIVIL;Realidade Aumentada
7887916265742855;Glaucia Nolasco de Almeida Mello;2018;2020;DESENVOLVIMENTO OBJETOS DE APRENDIZAGEM EM REALIDADE AUMENTADA PARA DISCIPLINAS DE ESTRUTURAS DE CONCRETO DO CURSO DE ENGENHARIA CIVIL;Realidade Aumentada
3010497094377497;Tales Nereu Bogoni;2020;2021;Evidences 3D;Realidade Aumentada
9405118016902400;Edna de Mello Silva;2018;Atual;As narrativas imersivas em contextos multiplataforma;Realidade Aumentada
5998752909180697;Alyson de Jesus dos Santos;2017;2017;Sistema de Controle de Ponto de Venda (PDV);Realidade Aumentada
3122373875381348;Larissa Cristina Cruz Brum;2017;Atual;Aplicações de Realidade Aumentada para alunos com baixa visão;Realidade Aumentada
4226175401428037;Mônica Rocha Ferreira de Oliveira;2017;2018;ANÁLISE E VISUALIZAÇÃO DE OBJETOS 3D UTILIZANDO VUFORIA;Realidade Aumentada
4226175401428037;None;2014;2014;UTILIZAÇÃO DE RECURSOS DE RALIDADE AUMENTADA EM APLICAÇÕES ANDROID;Realidade Aumentada
1934903225521860;Francisco Madeiro Bernardino Junior;2013;2016;Estudo, Avaliação e Desenvolvimento de Técnicas para Processamento de Imagens e Realidade Aumentada;Realidade Aumentada
0148962230603842;Marcus Vinícius Liessem Fontana;2021;2022;Léxico Lúdico: o uso de Realidade Aumentada para o ensino de léxico na aprendizagem de línguas;Realidade Aumentada
2087785677186785;Isabel Dillmann Nunes;2006;2007;Realidade Aumentada para Celular;Realidade Aumentada
4394162331037750;Alberto Barbosa Raposo;2014;2016;Interação Espacial e Ambientes Virtuais: Dispositivos, Métodos e Aplicações (Produtividade em Desenvolvimento Tecnológico e Extensão Inovadora);Realidade Aumentada
4394162331037750;Ney Calazans;2011;2015;Sistemas Integrados Multiprocessados para Suporte a Realidade Aumentada em Dispositivos Móveis - MRM;Realidade Aumentada
4394162331037750;Alberto Barbosa Raposo;2007;2010;Ambientes Virtuais Colaborativos Aplicados em Engenharia  (Ed. Universal CNPq);Realidade Aumentada
1900481113982922;Raphael Pereira de Oliveira;2019;2020;Desenvolvimento de Jogo Educacional com Realidade Aumentada para Auxílio no Processo Ensino-Aprendizagem de Química no Ensino Médio;Realidade Aumentada
1900481113982922;Raphael Pereira de Oliveira;2018;2019;Desenvolvendo Jogos Educacionais com Realidade Aumentada (PIBIC/EM);Realidade Aumentada
0555490225765351;Sergio da Costa Nunes;2015;2015;CONSTRUÇÃO DE OBJETOS DE APRENDIZAGEM SEGUNDO AS PREMISSAS DO DESIGN INSTRUCIONAL, PARA UTILIZAÇÃO EM VÍDEO AULAS NA WEB TV;Realidade Aumentada
9931293076574399;None;2014;Atual;ARSTUDIO - Inovação na Geração de Conteúdo digital para Televisão, Cinema e Educação à Distância utilizando Técnicas de Realidade Aumentada;Realidade Aumentada
9202801399600456;Jorge Antonio Silva Centeno;2013;Atual;Realidade Aumentada como apoio em Pesquisas Populacionais;Realidade Aumentada
8795066026611788;Maurício José Laguardia Campomori;2017;Atual;PLAID-UNIVERCEMIG - Plataforma digital para treinamento de pessoal.;Realidade Aumentada
5034444360451621;Ingrid Winkler;2022;Atual;INCITE Indústria 4.0 - Instituto de Ciência, Inovação e Tecnologia em Indústria 4.0 do Estado da Bahia;Realidade Aumentada
5845245549777383;None;2019;2020;Um Estudo Exploratório da Tecnologia de Realidade Aumentada Móvel Baseada em Marcadores no Desenvolvimento de Recursos Educacionais Multiplataforma Abertos;Realidade Aumentada
9756167788721062;Nelson Cruz Sampaio Neto;2015;2016;Interação por Voz em Ambientes de Realidade Aumentada Móvel.;Realidade Aumentada
9163421021115381;Maria Cristiane Barbosa Galvão;2016;2021;Realidade aumentada como mecanismo de humanização da assistência em saúde no HC Criança;Realidade Aumentada
4340581249924621;Marcelo Almeida Bairral;2023;Atual;Interações e aprendizagens em dispositivos móveis com toques em tela: perspectivas a partir da educação matemática;Realidade Aumentada
4340581249924621;Rosa Monteiro Paulo;2019;2022;A Constituição do Conhecimento Matemático com a Realidade Aumentada;Realidade Aumentada
4313837720967509;Renato Francisco Merli;2021;Atual;Metodologias Diferenciadas No Ensino Utilizando Diferentes Tecnologias Da Comunicação E Da Informação;Realidade Aumentada
2029488267292298;Breno de Paula Andrade Cruz;2016;2017;Realidade Aumentada e Consumo: Análise Exploratória do Aplicativo Pokemon Go;Realidade Aumentada
4433578915491616;None;2021;Atual;Inovação no ensino de Matemática com utilização de tecnologias digitais;Realidade Aumentada
4433578915491616;None;2020;2021;Utilização de Realidade Aumentada no ensino de Matemática no Ensino Supeior;Realidade Aumentada
9557488934243728;Patrick Hung;2014;2014;Augmented Reality (AR) Toys Computing Management;Realidade Aumentada
2479982770095588;Daniel de Carvalho Moreira;2017;Atual;Tecnologias de representação;Realidade Aumentada
9719247117370600;Claudia Maria Lima Werner;2019;2023;3D SETeaching: o Ensino de Engenharia de Software utilizando Ambientes Tridimensionais;Realidade Aumentada
9719247117370600;Claudia Maria Lima Werner;2015;2019;Projeto SoftVisInt;Realidade Aumentada
9719247117370600;Rosangela Alves Pereira;2015;2017;Prevenção da Obesidade e Promoção da Alimentação Saudável em Adolescentes de Áreas com Elevada Prevalência de Insegurança Alimentar: Atuando sobre a Alfabetização Alimentar e Fatores Psicossociais;Realidade Aumentada
9719247117370600;Claudia Maria Lima Werner;2013;2016;NoMídia: Promovendo o Uso de Novas Mídias no Acesso e Manipulação de Informações para Promoção do Conhecimento;Realidade Aumentada
9719247117370600;Claudia Maria Lima Werner;2009;2012;Tecnologias para Educação em Engenharia de Software;Realidade Aumentada
2728424334883888;Marcelo Almeida Bairral;2023;Atual;Interações e aprendizagens em dispositivos móveis com toques em tela: perspectivas a partir da educação matemática;Realidade Aumentada
5909154335340519;Romero Tori;2011;2014;Holoface: O paradigma Holográfico no Design de Interação;Realidade Aumentada
8479082398514293;Marcelo Becker;2021;Atual;Desenvolvimento de protótipo funcional validado em ambiente relevante para Inteligência Aumentada em Redes de Valor Global;Realidade Aumentada
8479082398514293;Marcelo Becker;2020;2021;AuQua - Garantia de Qualidade em Tarefas de Montagem baseada em Inteligência Artificial e Realidade Aumentada para Redes de Valor Global;Realidade Aumentada
0483707899231728;Ney Laert Vilar Calazans;2011;2015;MRM - Sistemas Integrados Multiprocessados para Suporte a Realidade Aumentada em Dispositivos Móveis;Realidade Aumentada
8630348977498378;Felipe Barreto Campelo Cruz;2016;Atual;Emprego da Realidade Virtual e da Realidade Aumentada como Ferramentas Potencializadoras no Aprendizado.;Realidade Aumentada
0277705848688464;Claudio Kirner;2005;2007;Sistema Complexo Aprendente: Um Ambiente de Realidade Aumentada para Educação;Realidade Aumentada
0277705848688464;None;2003;2007;ECRA - Ensino de Ciências com Realidade Aumentada;Realidade Aumentada
4185679659611455;Paulo Eigi Miyagi;2019;Atual;Sistemas Avançados de Apoio ao Operador de Campo;Realidade Aumentada
4185679659611455;Jun Okamoto Junior;2013;2016;Sistema de Montagem Assistida por Realidade Aumentada;Realidade Aumentada
0521761025000380;Cléber Gimenez Corrêa;2019;2021;Estudo da atividade de teste de software em sistemas com saídas complexas;Realidade Aumentada
0521761025000380;Cléber Gimenez Corrêa;2019;Atual;Avaliação de Percepção do Usuário no Processo de Interação Humano-Computador;Realidade Aumentada
8718817544368644;Fabio de Souza Alves;2022;Atual;Construção de Materiais Educacionais com Realidade Aumentada;Realidade Aumentada
1592443578418038;Rosangela da Silva Leote;2002;2009;O potencial Performático e as Interfaces Hipermídias pelo viés das Estéticas Tecnológicas;Realidade Aumentada
0878410768350416;Liane Margarida Rockenbach Tarouco;2018;Atual;AVAECIM ? Ambiente Virtual de Aprendizagem Experimental em Ciências e Matemática;Realidade Aumentada
3355338790654065;Veronica Teichrieb;2012;Atual;Rastreamento 3D Monocular de Objetos baseado em Características Naturais da Cena aplicado à Realidade Aumentada;Realidade Aumentada
0412919715126909;Fernando Selleri Silva;2021;Atual;Estudos sobre Tecnologias Digitais no Ensino de Matemática: Inclusão Digital e Novas Abordagens;Realidade Aumentada
7514305376858192;Luciano Silva;2004;2015;Ambientes e Frameworks para Realidade Virtual e Aumentada;Realidade Aumentada
8655724197142007;Josete Mazon;2020;Atual;Percepção e desempenho da aprendizagem por meio da utilização da Realidade aumentada como ferramenta de ensino nas aulas de Ciências.;Realidade Aumentada
5925784315354434;Clicéres Mack Dal Bianco;2014;2015;ESTUDO E DESENVOLVIMENTO DE UM MODELO PARA A ELABORAÇÃO DE MATERIAL DIDÁTICO USANDO REALIDADE AUMENTADA MEDIADA POR DISPOSITIVOS MÓVEIS;Realidade Aumentada
7731274767187515;None;2010;Atual;Visualização e Interação para Análise de Dados;Realidade Aumentada
9911012866860858;Filipe Pereira Mesquita dos Santos;2017;2018;Inserções Tecnológicas em Museus de Ciência;Realidade Aumentada
8516604648327493;Rosaria Ono;2021;2022;Protocolo integrado para documentação HBIM (Heritage Building Information Modeling) e desenvolvimento de um gêmeo digital para a gestão, conservação e divulgação do Museu Republicano;Realidade Aumentada
4440595486888973;Heliana Bezerra Soares;2016;2019;O uso da Realidade Aumentada na Educação Lúdica;Realidade Aumentada
4731132112733505;Adinovan Henriques de Macedo Pimenta;2019;2020;A gameficação como ferramenta de apoio ao processo cognitivo de crianças autistas;Realidade Aumentada
4571544548251124;Victor Gonçalves Gloria Freitas;2018;Atual;O USO DE AVATARES COMO ESTRATÉGIA DE ENGAJAMENTO E SUCESSO DOS ESTUDANTES EM CURSOS DE GRADUAÇÃO A DIST NCIA;Realidade Aumentada
9962559130962213;Claudio Kirner;2010;Atual;Ambiente Temático Interativo com Realidade Aumentada para Museu de Ciência e Tecnologia;Realidade Aumentada
3684061144624450;Márcio Minto Fabrício;2014;2016;Uso de Realidade Aumentada para visualização de informações sobre execução de edificações extraídas a partir de modelos BIM;Realidade Aumentada
3684061144624450;Regina Coeli Ruschel;2012;2014;Utilização de realidade aumentada no processo de projeto arquitetônico: projeto centrado no usuário;Realidade Aumentada
3684061144624450;Regina Coeli Ruschel;2011;2014;Rede Cooperativa de Pesquisa FINEP - TICHIS;Realidade Aumentada
5433104851214346;Edgard Afonso Lamounier Junior;2010;2012;Desenvolvimento de um sistema de realidade aumentada imersiva para simulação e treinamento de usuários de próteses de membros superiores;Realidade Aumentada
1562357566810393;Marcelo Knorich Zuffo;2005;2006;GIVA-VR (Plataformas para o Desenvolvimento de Aplicações de Realidade Virtual Imersiva e Distribuída sobre Redes de Altíssima Velocidade;Realidade Aumentada
1402289786010170;Antônio Pereira Júnior;2012;Atual;LEITURA + NEUROCIÊNCIAS ­ Melhoria da Compreensão Leitora no Programa Mais Educação: Tempo, Espaço e Atividades Linguístico­Pedagógicas Inovadoras na Educação Integral;Realidade Aumentada
2704085730058906;Regina Coeli Ruschel;2015;Atual;O MANUAL DO PROPRIETÁRIO DA EDIFICAÇÃO INCORPORANDO A REALIDADE AUMENTADA;Realidade Aumentada
2704085730058906;Regina C. Ruschel;2012;2015;Rede Cooperativa de Pesquisa FINEP - TICHIS;Realidade Aumentada
2704085730058906;Ana Lúcia Nogueira de Camargo Harris;2010;Atual;A APLICABILIDADE DA REALIDADE AUMENTADA COMO FERRAMENTA DE INFORMAÇÃO NA ÁREA DE ARQUITETURA E CONSTRUÇÃO;Realidade Aumentada
5938003791536092;Rosinei Batista Ribeiro;2016;2020;História e tecnologia: O uso do QR Code na disseminação histórico-cultural dos personagens ícones da história do desenvolvimento do município de Lorena-SP;Realidade Aumentada
5123696681613759;Tereza Golsalves Kirner;2005;2007;SICARa - Sistema Complexo Aprendente: Um Ambiente de Realidade Aumentada para Educação;Realidade Aumentada
5123696681613759;Claudio Kirner;2005;2007;ECRA - Ensino de Ciências com Realidade Aumentada e Misturada;Realidade Aumentada
5123696681613759;Claudio Kirner;2003;2005;Construção de Ambiente de Realidade Aumentada para o Desenvolvimento Cognitivo da Criança Surda;Realidade Aumentada
8371664927074554;None;2014;Atual;Ovo: Auxílio Tecnológico a Deficientes Visuais utilizando  Visão Artificial, Substituição Sensorial, Realidade Aumentada e Navegação por Estimativa.;Realidade Aumentada
9016360553400035;Maria Lencastre Pinheiro de Menezes Cruz;2010;2012;Ambiente Virtual Colaborativo com Realidade Aumentada para Modelagem e Simulação de Sistemas de Eventos Discretos;Realidade Aumentada
6602202569381703;Luciano Denardin de Oliveira;2019;Atual;Estudo comparativo de softwares de realidade aumentada para o incremento de materiais didáticos de ciências e matemática;Realidade Aumentada
0004331004469675;Maurício José Laguardia Campomori;2018;Atual;PLAID-UNIVERCEMIG DIGITAL: plataforma digital para capacitação e treinamento de pessoal na área de Operação do Sistema Elétrico da CEMIG;Realidade Aumentada
9907691146700229;Márcio Antônio Duarte;2019;Atual;Desenvolvimento de estratégias de Realidade Aumentada e Virtual para o tratamento de acrofobia, aracnofobia e claustrofobia.;Realidade Aumentada
1538338871689655;None;2019;Atual;Reconstrução 3D usando Câmeras Esféricas;Realidade Aumentada
1538338871689655;Cláudio Rosito Jung;2016;2016;BRTracking - Reconstrução de objetos 3D Usando Câmeras RGB-D para Blended Reality;Realidade Aumentada
8057011287660102;Maria Alice Grigas Varella Ferreira;2007;2010;Tidia-Ae - Fase II;Realidade Aumentada
4754106250302979;Daniel Lima Gomes Júnior;2022;Atual;DESENVOLVIMENTO DE EXPERIÊNCIA EM REALIDADE AUMENTADA PARA EXPLORAÇÃO DO ACERVO AZULEJAR DO CENTRO HISTÓRICO DE SÃO LUIS;Realidade Aumentada
4754106250302979;IVANA MÁRCIA  OLIVEIRA MAIA;2022;Atual;METODOLOGIA DE PESQUISA ICONOGRÁFICA E ICONOLÓGICA DE PADRÃO AZULEJAR DE FACHADA DO CENTRO HISTÓRICO DE SÃO LUÍS - Domínio Design;Realidade Aumentada
